,Date,City,Tariff,Price,Driver id,Rate,Order merhod,User id
1265,2023-06-20T00:00:00.000000000,Kazan,Uber,3484,778DR,1,Browser,1692USR
1266,2023-06-04T00:00:00.000000000,Barnaul,Uber,4741,414DR,4,Call-center,1919USR
1267,2023-06-25T00:00:00.000000000,Sochi,Uber,5486,704DR,5,Android,2823USR
1268,2023-06-07T00:00:00.000000000,Samara,Uber,3698,534DR,2,Android,124USR
1269,2023-06-03T00:00:00.000000000,Samara,Econom,2718,619DR,2,iOS,1093USR
1270,2023-06-11T00:00:00.000000000,Saint-Petersburg,Minivan,5145,182DR,3,iOS,2631USR
1271,2023-06-04T00:00:00.000000000,Krasnodar,Minivan,4117,664DR,2,Android,1720USR
1272,2023-06-11T00:00:00.000000000,Saint-Petersburg,Businnes,4572,626DR,3,Android,770USR
1273,2023-06-17T00:00:00.000000000,Samara,Businnes,2342,884DR,5,Android,3869USR
1274,2023-06-08T00:00:00.000000000,Saint-Petersburg,Uber,4383,150DR,4,Call-center,2036USR
1275,2023-06-27T00:00:00.000000000,Kaliningrad,Econom,754,341DR,1,Call-center,3257USR
1276,2023-06-16T00:00:00.000000000,Ufa,Businnes,7012,179DR,5,iOS,1277USR
1277,2023-06-13T00:00:00.000000000,Vladivostok,Businnes,3550,377DR,3,Browser,3901USR
1278,2023-06-27T00:00:00.000000000,Saint-Petersburg,Econom,1730,647DR,3,iOS,3721USR
1279,2023-06-01T00:00:00.000000000,Saint-Petersburg,Businnes,1615,90DR,1,Browser,3177USR
1280,2023-06-25T00:00:00.000000000,Barnaul,Uber,3310,466DR,3,Call-center,2066USR
1281,2023-06-19T00:00:00.000000000,Krasnodar,Uber,558,195DR,5,Android,2514USR
1282,2023-06-23T00:00:00.000000000,Moscow,Econom,2431,418DR,2,Browser,3USR
1283,2023-06-11T00:00:00.000000000,Ufa,Businnes,1448,76DR,5,Browser,248USR
1284,2023-06-04T00:00:00.000000000,Moscow,Businnes,6669,678DR,3,iOS,3771USR
1285,2023-06-25T00:00:00.000000000,Barnaul,Minivan,1327,174DR,1,Call-center,1309USR
1286,2023-06-02T00:00:00.000000000,Saint-Petersburg,Econom,2193,730DR,4,Call-center,288USR
1287,2023-06-30T00:00:00.000000000,Sochi,Businnes,5537,177DR,2,Browser,273USR
1288,2023-06-21T00:00:00.000000000,Tver,Businnes,6889,263DR,4,Browser,2822USR
1289,2023-06-15T00:00:00.000000000,Moscow,Econom,332,20DR,3,Call-center,640USR
1290,2023-06-17T00:00:00.000000000,Kazan,Econom,484,900DR,1,Android,1454USR
1291,2023-06-26T00:00:00.000000000,Ufa,Econom,1666,559DR,4,Android,2588USR
1292,2023-06-16T00:00:00.000000000,Vladivostok,Uber,4458,14DR,4,Call-center,3549USR
1293,2023-06-29T00:00:00.000000000,Vladivostok,Minivan,7391,556DR,4,iOS,2729USR
1294,2023-06-24T00:00:00.000000000,Krasnodar,Econom,2434,552DR,1,iOS,1450USR
1295,2023-06-18T00:00:00.000000000,Samara,Businnes,5423,103DR,2,Call-center,2054USR
1296,2023-06-12T00:00:00.000000000,Ufa,Businnes,7271,588DR,2,Android,1547USR
1297,2023-06-29T00:00:00.000000000,Moscow,Econom,796,645DR,2,iOS,220USR
1298,2023-06-24T00:00:00.000000000,Krasnodar,Businnes,3582,462DR,2,Call-center,990USR
1299,2023-06-08T00:00:00.000000000,Sochi,Businnes,2560,635DR,4,Call-center,2524USR
1300,2023-06-20T00:00:00.000000000,Saint-Petersburg,Uber,2959,390DR,4,Call-center,1001USR
1301,2023-06-28T00:00:00.000000000,Samara,Uber,3146,385DR,2,Call-center,3969USR
1302,2023-06-01T00:00:00.000000000,Saint-Petersburg,Econom,542,179DR,1,Call-center,3837USR
1303,2023-06-24T00:00:00.000000000,Sochi,Econom,2234,560DR,3,Call-center,2822USR
1304,2023-06-12T00:00:00.000000000,Ufa,Minivan,1349,254DR,2,Android,1285USR
1305,2023-06-30T00:00:00.000000000,Moscow,Businnes,2819,641DR,2,Call-center,819USR
1306,2023-06-29T00:00:00.000000000,Kaliningrad,Businnes,3815,374DR,1,iOS,2652USR
1307,2023-06-10T00:00:00.000000000,Sochi,Businnes,7001,206DR,2,Browser,2688USR
1308,2023-06-23T00:00:00.000000000,Moscow,Econom,2704,7DR,2,iOS,2904USR
1309,2023-06-07T00:00:00.000000000,Kaliningrad,Businnes,2405,39DR,1,Call-center,2406USR
1310,2023-06-12T00:00:00.000000000,Saint-Petersburg,Uber,3248,206DR,4,Call-center,1294USR
1311,2023-06-14T00:00:00.000000000,Sochi,Econom,1672,786DR,3,Call-center,1956USR
1312,2023-06-20T00:00:00.000000000,Saint-Petersburg,Minivan,3332,703DR,3,Android,2475USR
1313,2023-06-07T00:00:00.000000000,Barnaul,Businnes,7263,798DR,4,iOS,3014USR
1314,2023-06-01T00:00:00.000000000,Vladivostok,Uber,4045,448DR,3,iOS,969USR
1315,2023-06-29T00:00:00.000000000,Vladivostok,Minivan,3466,592DR,4,Android,1608USR
1316,2023-06-27T00:00:00.000000000,Saint-Petersburg,Minivan,5491,810DR,3,iOS,3548USR
1317,2023-06-25T00:00:00.000000000,Moscow,Econom,1140,78DR,1,iOS,2416USR
1318,2023-06-04T00:00:00.000000000,Sochi,Businnes,8713,207DR,1,Android,3042USR
1319,2023-06-22T00:00:00.000000000,Ufa,Uber,3944,653DR,1,Android,1686USR
1320,2023-06-20T00:00:00.000000000,Kazan,Businnes,8332,792DR,2,Call-center,3314USR
1321,2023-06-08T00:00:00.000000000,Tver,Businnes,4127,338DR,3,Browser,2744USR
1322,2023-06-24T00:00:00.000000000,Barnaul,Econom,2117,472DR,3,iOS,3686USR
1323,2023-06-27T00:00:00.000000000,Krasnodar,Businnes,7305,476DR,1,Android,2396USR
1324,2023-06-12T00:00:00.000000000,Barnaul,Minivan,5324,612DR,2,Browser,1890USR
1325,2023-06-02T00:00:00.000000000,Kazan,Econom,2314,804DR,4,iOS,188USR
1326,2023-06-14T00:00:00.000000000,Tver,Minivan,6743,305DR,4,Android,2562USR
1327,2023-06-11T00:00:00.000000000,Moscow,Minivan,7345,416DR,4,Browser,1249USR
1328,2023-06-12T00:00:00.000000000,Moscow,Businnes,7149,294DR,2,iOS,1562USR
1329,2023-06-03T00:00:00.000000000,Moscow,Econom,1893,425DR,2,Browser,3122USR
1330,2023-06-25T00:00:00.000000000,Krasnodar,Econom,2193,574DR,5,iOS,2544USR
1331,2023-06-22T00:00:00.000000000,Sochi,Businnes,1413,487DR,5,Browser,1851USR
1332,2023-06-18T00:00:00.000000000,Moscow,Uber,2377,589DR,1,Call-center,979USR
1333,2023-06-19T00:00:00.000000000,Barnaul,Minivan,2730,201DR,4,iOS,306USR
1334,2023-06-30T00:00:00.000000000,Barnaul,Businnes,4428,92DR,2,Call-center,2537USR
1335,2023-06-21T00:00:00.000000000,Sochi,Econom,1701,794DR,2,Call-center,2034USR
1336,2023-06-07T00:00:00.000000000,Tver,Minivan,4813,175DR,1,Android,1625USR
1337,2023-06-15T00:00:00.000000000,Vladivostok,Uber,1755,618DR,3,iOS,174USR
1338,2023-06-15T00:00:00.000000000,Krasnodar,Minivan,2786,815DR,5,Android,1275USR
1339,2023-06-23T00:00:00.000000000,Vladivostok,Minivan,3116,172DR,2,iOS,1693USR
1340,2023-06-17T00:00:00.000000000,Samara,Minivan,1528,498DR,1,Android,876USR
1341,2023-06-18T00:00:00.000000000,Tver,Businnes,4562,816DR,3,Call-center,1606USR
1342,2023-06-06T00:00:00.000000000,Barnaul,Businnes,8692,615DR,5,iOS,2862USR
1343,2023-06-10T00:00:00.000000000,Tver,Uber,4392,213DR,2,iOS,1037USR
1344,2023-06-24T00:00:00.000000000,Krasnodar,Econom,935,454DR,2,Call-center,44USR
1345,2023-06-19T00:00:00.000000000,Kazan,Uber,3855,715DR,1,iOS,3195USR
1346,2023-06-12T00:00:00.000000000,Sochi,Uber,4098,211DR,5,iOS,2153USR
1347,2023-06-14T00:00:00.000000000,Sochi,Minivan,3895,316DR,1,iOS,815USR
1348,2023-06-22T00:00:00.000000000,Vladivostok,Econom,1489,599DR,2,iOS,3263USR
1349,2023-06-20T00:00:00.000000000,Kaliningrad,Uber,3389,842DR,4,Call-center,1218USR
1350,2023-06-13T00:00:00.000000000,Kazan,Businnes,2964,196DR,4,iOS,621USR
1351,2023-06-26T00:00:00.000000000,Barnaul,Businnes,8184,566DR,5,iOS,2813USR
1352,2023-06-30T00:00:00.000000000,Moscow,Businnes,8623,544DR,5,Call-center,2575USR
1353,2023-06-02T00:00:00.000000000,Tver,Minivan,7481,55DR,3,Android,2338USR
1354,2023-06-20T00:00:00.000000000,Ufa,Businnes,4639,498DR,1,Android,2073USR
1355,2023-06-18T00:00:00.000000000,Kazan,Minivan,5484,542DR,5,iOS,2393USR
1356,2023-06-23T00:00:00.000000000,Ufa,Minivan,6902,604DR,3,Call-center,2689USR
1357,2023-06-19T00:00:00.000000000,Samara,Businnes,4975,15DR,2,Android,277USR
1358,2023-06-05T00:00:00.000000000,Kazan,Uber,5064,759DR,2,Android,1140USR
1359,2023-06-21T00:00:00.000000000,Samara,Econom,1624,143DR,1,Browser,1784USR
1360,2023-06-26T00:00:00.000000000,Kazan,Uber,795,262DR,5,Call-center,2299USR
1361,2023-06-04T00:00:00.000000000,Ufa,Minivan,4745,115DR,4,iOS,976USR
1362,2023-06-17T00:00:00.000000000,Krasnodar,Minivan,4655,167DR,2,Call-center,2801USR
1363,2023-06-29T00:00:00.000000000,Tver,Businnes,1031,384DR,2,Android,3856USR
1364,2023-06-09T00:00:00.000000000,Ufa,Econom,2834,840DR,2,Browser,2686USR
1365,2023-06-19T00:00:00.000000000,Kaliningrad,Econom,600,324DR,1,iOS,2073USR
1366,2023-06-06T00:00:00.000000000,Ufa,Businnes,3919,202DR,1,Android,3764USR
1367,2023-06-28T00:00:00.000000000,Vladivostok,Businnes,1602,519DR,2,Browser,2910USR
1368,2023-06-10T00:00:00.000000000,Moscow,Uber,4455,615DR,1,Android,2714USR
1369,2023-06-17T00:00:00.000000000,Moscow,Businnes,3909,638DR,3,iOS,2282USR
1370,2023-06-22T00:00:00.000000000,Barnaul,Minivan,1351,736DR,2,iOS,3638USR
1371,2023-06-11T00:00:00.000000000,Tver,Uber,3221,103DR,2,Call-center,2538USR
1372,2023-06-04T00:00:00.000000000,Sochi,Businnes,6784,706DR,1,Android,3526USR
1373,2023-06-18T00:00:00.000000000,Kaliningrad,Minivan,3953,257DR,4,Browser,1884USR
1374,2023-06-08T00:00:00.000000000,Barnaul,Businnes,4732,139DR,4,Android,1321USR
1375,2023-06-14T00:00:00.000000000,Krasnodar,Businnes,4491,316DR,2,Call-center,2264USR
1376,2023-06-09T00:00:00.000000000,Sochi,Businnes,7536,650DR,2,Browser,897USR
1377,2023-06-13T00:00:00.000000000,Kazan,Businnes,1993,527DR,1,iOS,3818USR
1378,2023-06-21T00:00:00.000000000,Moscow,Uber,3869,485DR,1,iOS,3756USR
1379,2023-06-10T00:00:00.000000000,Barnaul,Minivan,6266,367DR,2,Android,3115USR
1380,2023-06-01T00:00:00.000000000,Barnaul,Minivan,3815,121DR,5,Call-center,3826USR
1381,2023-06-15T00:00:00.000000000,Saint-Petersburg,Businnes,3062,294DR,3,Call-center,11USR
1382,2023-06-27T00:00:00.000000000,Krasnodar,Econom,2599,28DR,4,Call-center,3640USR
1383,2023-06-19T00:00:00.000000000,Samara,Minivan,5650,607DR,3,iOS,2096USR
1384,2023-06-16T00:00:00.000000000,Tver,Businnes,7032,650DR,2,Call-center,1313USR
1385,2023-06-14T00:00:00.000000000,Vladivostok,Minivan,2497,577DR,2,Call-center,411USR
1386,2023-06-15T00:00:00.000000000,Krasnodar,Minivan,2543,84DR,1,Call-center,1875USR
1387,2023-06-03T00:00:00.000000000,Krasnodar,Econom,2756,709DR,1,Call-center,1170USR
1388,2023-06-01T00:00:00.000000000,Sochi,Econom,2978,423DR,3,iOS,2033USR
1389,2023-06-02T00:00:00.000000000,Krasnodar,Minivan,7301,389DR,3,Android,2731USR
1390,2023-06-28T00:00:00.000000000,Moscow,Businnes,5100,472DR,5,Android,3501USR
1391,2023-06-07T00:00:00.000000000,Vladivostok,Businnes,3947,627DR,4,Call-center,1587USR
1392,2023-06-16T00:00:00.000000000,Barnaul,Businnes,6391,582DR,3,Browser,666USR
1393,2023-06-04T00:00:00.000000000,Krasnodar,Econom,1068,314DR,5,Android,2901USR
1394,2023-06-29T00:00:00.000000000,Krasnodar,Econom,365,499DR,1,iOS,3664USR
1395,2023-06-21T00:00:00.000000000,Barnaul,Businnes,6887,560DR,1,Call-center,1242USR
1396,2023-06-11T00:00:00.000000000,Sochi,Businnes,4094,636DR,5,Android,2709USR
1397,2023-06-22T00:00:00.000000000,Vladivostok,Uber,4562,766DR,5,Android,590USR
1398,2023-06-01T00:00:00.000000000,Moscow,Businnes,4517,197DR,1,iOS,1970USR
1399,2023-06-20T00:00:00.000000000,Ufa,Uber,4999,798DR,2,Android,4USR
1400,2023-06-26T00:00:00.000000000,Vladivostok,Uber,772,214DR,5,iOS,2099USR
1401,2023-06-16T00:00:00.000000000,Saint-Petersburg,Uber,3546,789DR,4,Android,2761USR
1402,2023-06-19T00:00:00.000000000,Sochi,Econom,1845,867DR,5,iOS,585USR
1403,2023-06-21T00:00:00.000000000,Tver,Businnes,7695,560DR,1,Call-center,778USR
1404,2023-06-11T00:00:00.000000000,Sochi,Minivan,2871,26DR,1,iOS,1531USR
1405,2023-06-23T00:00:00.000000000,Vladivostok,Uber,669,380DR,5,iOS,1469USR
1406,2023-06-29T00:00:00.000000000,Kaliningrad,Businnes,2012,225DR,5,Android,474USR
1407,2023-06-20T00:00:00.000000000,Barnaul,Businnes,7438,691DR,5,iOS,2372USR
1408,2023-06-16T00:00:00.000000000,Samara,Minivan,6671,180DR,2,Browser,788USR
1409,2023-06-15T00:00:00.000000000,Vladivostok,Uber,2096,703DR,4,Browser,2428USR
1410,2023-06-01T00:00:00.000000000,Samara,Econom,2877,471DR,5,iOS,1097USR
1411,2023-06-13T00:00:00.000000000,Kaliningrad,Businnes,2593,414DR,4,iOS,2402USR
1412,2023-06-05T00:00:00.000000000,Krasnodar,Econom,784,720DR,5,Call-center,1396USR
1413,2023-06-19T00:00:00.000000000,Moscow,Uber,5747,282DR,3,iOS,2785USR
1414,2023-06-02T00:00:00.000000000,Krasnodar,Minivan,3231,327DR,1,Android,2197USR
1415,2023-06-06T00:00:00.000000000,Moscow,Uber,1763,18DR,5,Android,2251USR
1416,2023-06-15T00:00:00.000000000,Sochi,Uber,3145,26DR,1,iOS,215USR
1417,2023-06-10T00:00:00.000000000,Vladivostok,Minivan,4992,616DR,5,iOS,1231USR
1418,2023-06-13T00:00:00.000000000,Saint-Petersburg,Uber,5864,768DR,3,Call-center,3621USR
1419,2023-06-23T00:00:00.000000000,Samara,Minivan,3475,900DR,3,iOS,2049USR
1420,2023-06-04T00:00:00.000000000,Ufa,Uber,3923,338DR,4,Browser,2696USR
1421,2023-06-10T00:00:00.000000000,Saint-Petersburg,Uber,3369,689DR,3,iOS,3532USR
1422,2023-06-18T00:00:00.000000000,Samara,Econom,176,31DR,4,Browser,3882USR
1423,2023-06-07T00:00:00.000000000,Tver,Uber,2590,9DR,3,Android,3752USR
1424,2023-06-30T00:00:00.000000000,Ufa,Econom,1119,831DR,1,iOS,604USR
1425,2023-06-28T00:00:00.000000000,Vladivostok,Minivan,5061,663DR,4,Android,2416USR
1426,2023-06-16T00:00:00.000000000,Krasnodar,Minivan,2551,747DR,2,Call-center,1516USR
1427,2023-06-28T00:00:00.000000000,Tver,Econom,1407,811DR,5,Browser,3091USR
1428,2023-06-16T00:00:00.000000000,Samara,Econom,2550,499DR,4,Call-center,832USR
1429,2023-06-17T00:00:00.000000000,Saint-Petersburg,Uber,3656,731DR,2,Android,2902USR
1430,2023-06-11T00:00:00.000000000,Samara,Econom,2608,348DR,3,Android,2833USR
1431,2023-06-07T00:00:00.000000000,Barnaul,Businnes,5819,234DR,5,Browser,2647USR
1432,2023-06-02T00:00:00.000000000,Krasnodar,Uber,539,439DR,5,Android,2185USR
1433,2023-06-14T00:00:00.000000000,Vladivostok,Econom,1694,154DR,3,Call-center,3974USR
1434,2023-06-12T00:00:00.000000000,Barnaul,Uber,2517,130DR,5,Android,1528USR
1435,2023-06-06T00:00:00.000000000,Moscow,Minivan,1744,98DR,5,Browser,311USR
1436,2023-06-29T00:00:00.000000000,Samara,Minivan,5833,817DR,5,Android,1953USR
1437,2023-06-13T00:00:00.000000000,Vladivostok,Econom,1350,754DR,5,iOS,3397USR
1438,2023-06-06T00:00:00.000000000,Samara,Econom,222,780DR,2,Browser,1835USR
1439,2023-06-26T00:00:00.000000000,Krasnodar,Uber,4677,356DR,5,Android,3235USR
1440,2023-06-14T00:00:00.000000000,Kazan,Minivan,3676,329DR,5,Browser,1317USR
1441,2023-06-21T00:00:00.000000000,Sochi,Uber,3046,857DR,3,iOS,293USR
1442,2023-06-07T00:00:00.000000000,Samara,Econom,473,213DR,1,iOS,1911USR
1443,2023-06-22T00:00:00.000000000,Moscow,Minivan,3918,166DR,3,iOS,45USR
1444,2023-06-23T00:00:00.000000000,Samara,Businnes,2176,293DR,2,Browser,644USR
1445,2023-06-08T00:00:00.000000000,Ufa,Econom,2885,553DR,4,Browser,1015USR
1446,2023-06-13T00:00:00.000000000,Kazan,Econom,1254,515DR,1,iOS,3473USR
1447,2023-06-28T00:00:00.000000000,Sochi,Minivan,3399,386DR,5,Browser,3948USR
1448,2023-06-07T00:00:00.000000000,Barnaul,Econom,1178,726DR,2,Call-center,3171USR
1449,2023-06-30T00:00:00.000000000,Samara,Econom,724,44DR,1,Call-center,423USR
1450,2023-06-04T00:00:00.000000000,Samara,Minivan,1053,877DR,3,iOS,2992USR
1451,2023-06-16T00:00:00.000000000,Sochi,Minivan,5939,512DR,1,Android,203USR
1452,2023-06-16T00:00:00.000000000,Barnaul,Minivan,3593,54DR,5,iOS,2268USR
1453,2023-06-27T00:00:00.000000000,Ufa,Econom,1778,500DR,5,Android,1917USR
1454,2023-06-22T00:00:00.000000000,Kaliningrad,Uber,2390,473DR,3,Browser,628USR
1455,2023-06-10T00:00:00.000000000,Kaliningrad,Uber,4427,540DR,3,Call-center,3856USR
1456,2023-06-04T00:00:00.000000000,Moscow,Businnes,8893,526DR,4,iOS,3838USR
1457,2023-06-03T00:00:00.000000000,Tver,Uber,2934,266DR,2,Browser,1481USR
1458,2023-06-22T00:00:00.000000000,Kaliningrad,Minivan,5029,811DR,5,Call-center,2986USR
1459,2023-06-01T00:00:00.000000000,Barnaul,Uber,3636,734DR,4,Browser,3990USR
1460,2023-06-08T00:00:00.000000000,Krasnodar,Businnes,3859,445DR,2,Browser,561USR
1461,2023-06-05T00:00:00.000000000,Barnaul,Minivan,6003,468DR,3,Browser,2807USR
1462,2023-06-26T00:00:00.000000000,Kaliningrad,Uber,525,700DR,2,Android,1317USR
1463,2023-06-21T00:00:00.000000000,Sochi,Uber,1500,254DR,4,iOS,1192USR
1464,2023-06-19T00:00:00.000000000,Saint-Petersburg,Businnes,7204,197DR,3,Android,5USR
1465,2023-06-23T00:00:00.000000000,Moscow,Businnes,2388,573DR,2,Browser,1559USR
1466,2023-06-13T00:00:00.000000000,Kazan,Minivan,4666,184DR,3,Android,1184USR
1467,2023-06-05T00:00:00.000000000,Ufa,Businnes,4336,192DR,4,Browser,2940USR
1468,2023-06-17T00:00:00.000000000,Kazan,Uber,5736,632DR,3,iOS,511USR
1469,2023-06-02T00:00:00.000000000,Sochi,Econom,1532,761DR,1,Android,3212USR
1470,2023-06-04T00:00:00.000000000,Ufa,Businnes,1334,454DR,2,Android,2674USR
1471,2023-06-06T00:00:00.000000000,Ufa,Econom,1170,400DR,3,iOS,279USR
1472,2023-06-14T00:00:00.000000000,Kazan,Minivan,3112,17DR,1,Browser,2955USR
1473,2023-06-19T00:00:00.000000000,Kazan,Minivan,6229,687DR,1,iOS,740USR
1474,2023-06-14T00:00:00.000000000,Barnaul,Minivan,2004,651DR,4,iOS,1921USR
1475,2023-06-11T00:00:00.000000000,Moscow,Econom,1347,201DR,5,iOS,3741USR
1476,2023-06-26T00:00:00.000000000,Saint-Petersburg,Businnes,6112,12DR,5,iOS,401USR
1477,2023-06-28T00:00:00.000000000,Ufa,Minivan,2485,609DR,2,Android,1432USR
1478,2023-06-25T00:00:00.000000000,Tver,Uber,4827,649DR,5,Call-center,3134USR
1479,2023-06-06T00:00:00.000000000,Tver,Econom,361,814DR,3,Call-center,2800USR
1480,2023-06-11T00:00:00.000000000,Kaliningrad,Econom,2365,181DR,2,iOS,1623USR
1481,2023-06-26T00:00:00.000000000,Krasnodar,Minivan,3730,787DR,5,Browser,1056USR
1482,2023-06-24T00:00:00.000000000,Tver,Businnes,7538,58DR,4,iOS,3242USR
1483,2023-06-01T00:00:00.000000000,Sochi,Businnes,5254,879DR,3,Android,2622USR
1484,2023-06-07T00:00:00.000000000,Tver,Minivan,3816,431DR,5,Browser,2195USR
1485,2023-06-25T00:00:00.000000000,Saint-Petersburg,Businnes,8641,714DR,2,Browser,1263USR
1486,2023-06-05T00:00:00.000000000,Moscow,Businnes,4882,115DR,4,Call-center,763USR
1487,2023-06-21T00:00:00.000000000,Kaliningrad,Businnes,1951,357DR,4,Android,3743USR
1488,2023-06-13T00:00:00.000000000,Barnaul,Uber,3478,149DR,2,Android,2174USR
1489,2023-06-10T00:00:00.000000000,Samara,Uber,3248,105DR,5,Browser,3640USR
1490,2023-06-09T00:00:00.000000000,Kazan,Econom,223,139DR,3,Browser,2160USR
1491,2023-06-18T00:00:00.000000000,Barnaul,Econom,2991,554DR,3,Call-center,555USR
1492,2023-06-26T00:00:00.000000000,Barnaul,Econom,787,103DR,1,Browser,457USR
1493,2023-06-03T00:00:00.000000000,Krasnodar,Uber,2448,706DR,3,Call-center,2293USR
1494,2023-06-16T00:00:00.000000000,Sochi,Uber,3798,500DR,1,Call-center,1566USR
1495,2023-06-21T00:00:00.000000000,Kazan,Econom,632,601DR,4,Browser,529USR
1496,2023-06-23T00:00:00.000000000,Barnaul,Uber,1473,885DR,5,Android,2805USR
1497,2023-06-28T00:00:00.000000000,Vladivostok,Uber,5858,257DR,2,Call-center,2633USR
1498,2023-06-04T00:00:00.000000000,Krasnodar,Minivan,5939,591DR,2,Android,876USR
1499,2023-06-17T00:00:00.000000000,Saint-Petersburg,Businnes,8420,702DR,4,Call-center,2567USR
1500,2023-06-02T00:00:00.000000000,Kaliningrad,Businnes,6113,15DR,4,Browser,1034USR
1501,2023-06-07T00:00:00.000000000,Moscow,Businnes,6072,628DR,1,Browser,3044USR
1502,2023-06-30T00:00:00.000000000,Saint-Petersburg,Uber,1979,719DR,1,iOS,3564USR
1503,2023-06-24T00:00:00.000000000,Kaliningrad,Minivan,4270,577DR,1,Android,479USR
1504,2023-06-21T00:00:00.000000000,Kazan,Minivan,746,73DR,1,Android,471USR
1505,2023-06-26T00:00:00.000000000,Saint-Petersburg,Econom,1519,135DR,3,Android,1812USR
1506,2023-06-23T00:00:00.000000000,Kazan,Businnes,8431,274DR,1,Browser,3501USR
1507,2023-06-21T00:00:00.000000000,Samara,Econom,1992,45DR,4,Android,331USR
1508,2023-06-28T00:00:00.000000000,Kaliningrad,Minivan,5230,506DR,4,Browser,1945USR
1509,2023-06-04T00:00:00.000000000,Barnaul,Minivan,5041,229DR,5,Call-center,3298USR
1510,2023-06-09T00:00:00.000000000,Ufa,Businnes,1569,819DR,1,Browser,74USR
1511,2023-06-17T00:00:00.000000000,Kazan,Minivan,2879,204DR,1,Call-center,2524USR
1512,2023-06-14T00:00:00.000000000,Sochi,Minivan,4592,796DR,2,Android,1100USR
1513,2023-06-23T00:00:00.000000000,Ufa,Minivan,3441,211DR,5,Browser,2535USR
1514,2023-06-14T00:00:00.000000000,Ufa,Minivan,3921,166DR,2,Call-center,3312USR
1515,2023-06-03T00:00:00.000000000,Moscow,Businnes,5750,408DR,2,iOS,2335USR
1516,2023-06-11T00:00:00.000000000,Vladivostok,Econom,2307,477DR,2,Call-center,3951USR
1517,2023-06-26T00:00:00.000000000,Ufa,Econom,934,289DR,4,Call-center,1282USR
1518,2023-06-22T00:00:00.000000000,Saint-Petersburg,Minivan,3968,604DR,5,Call-center,1766USR
1519,2023-06-04T00:00:00.000000000,Barnaul,Businnes,1697,785DR,5,iOS,3791USR
1520,2023-06-07T00:00:00.000000000,Tver,Uber,4208,70DR,1,Call-center,982USR
1521,2023-06-07T00:00:00.000000000,Moscow,Econom,1530,361DR,1,Android,63USR
1522,2023-06-11T00:00:00.000000000,Tver,Businnes,2831,133DR,1,iOS,2769USR
1523,2023-06-17T00:00:00.000000000,Sochi,Uber,3182,300DR,2,Android,1951USR
1524,2023-06-22T00:00:00.000000000,Vladivostok,Uber,4637,741DR,5,Android,2670USR
1525,2023-06-21T00:00:00.000000000,Tver,Econom,797,539DR,4,Android,40USR
1526,2023-06-03T00:00:00.000000000,Barnaul,Minivan,5206,82DR,5,Browser,1029USR
1527,2023-06-17T00:00:00.000000000,Barnaul,Uber,3512,439DR,5,Android,1473USR
1528,2023-06-22T00:00:00.000000000,Vladivostok,Uber,1635,801DR,3,Call-center,1686USR
1529,2023-06-11T00:00:00.000000000,Kazan,Econom,2993,447DR,3,iOS,1819USR
1530,2023-06-26T00:00:00.000000000,Moscow,Econom,2299,540DR,3,Browser,210USR
1531,2023-06-18T00:00:00.000000000,Ufa,Econom,1297,144DR,3,Android,1590USR
1532,2023-06-08T00:00:00.000000000,Moscow,Minivan,4022,462DR,5,Call-center,870USR
1533,2023-06-23T00:00:00.000000000,Kazan,Minivan,2045,308DR,3,Call-center,2382USR
1534,2023-06-11T00:00:00.000000000,Kaliningrad,Uber,1185,858DR,2,iOS,374USR
1535,2023-06-20T00:00:00.000000000,Vladivostok,Businnes,2451,43DR,5,Browser,3492USR
1536,2023-06-10T00:00:00.000000000,Vladivostok,Businnes,6116,710DR,1,Browser,377USR
1537,2023-06-06T00:00:00.000000000,Kaliningrad,Uber,3362,274DR,3,Browser,2609USR
1538,2023-06-02T00:00:00.000000000,Tver,Businnes,1499,662DR,2,Android,642USR
1539,2023-06-29T00:00:00.000000000,Barnaul,Uber,1031,860DR,1,iOS,357USR
1540,2023-06-22T00:00:00.000000000,Krasnodar,Uber,1783,502DR,5,Browser,652USR
1541,2023-06-22T00:00:00.000000000,Barnaul,Uber,1938,225DR,4,Call-center,1575USR
1542,2023-06-01T00:00:00.000000000,Sochi,Econom,1773,383DR,3,Call-center,330USR
